case,hd95_mm,note
sub-r004s034,3.605551275463989,
sub-r004s035,4.58257569495584,
sub-r004s036,6.6332495807108,
sub-r004s037,5.385164807134504,
sub-r005s015,8.306623862918075,
sub-r005s026,49.49747468305833,
sub-r005s031,7.0710678118654755,
sub-r005s045,57.201398584300364,
sub-r005s046,4.47213595499958,
sub-r005s048,82.32253640407346,
sub-r005s049,3.7416573867739413,
sub-r005s055,24.879710609249457,
sub-r005s058,10.44030650891055,
sub-r005s068,3.7416573867739413,
sub-r005s069,44.14748010928823,
sub-r005s070,52.773099207835045,
sub-r005s073,66.55073252789934,
sub-r005s074,3.3166247903554,
sub-r005s075,20.591260281974,
sub-r005s076,51.59457335805772,
sub-r005s077,49.52776998815917,
sub-r005s081,11.532562594670797,
sub-r009s001,87.57853618324526,
sub-r009s002,85.02940667792525,
sub-r009s003,12.68857754044952,
sub-r009s004,7.483314773547883,
sub-r009s005,51.76871642217914,
sub-r009s006,44.21538193886829,
sub-r009s007,8.06225774829855,
sub-r009s008,24.698178070456937,
sub-r009s009,51.749396131742444,
sub-r009s010,115.69788243524597,
sub-r009s011,68.1615727518079,
sub-r009s012,96.0260381354974,
sub-r009s013,72.46378405796926,
sub-r009s014,76.56369897020389,
sub-r009s015,52.44044240850758,
sub-r009s016,88.12491134747314,
sub-r009s017,62.90468980926621,
sub-r009s018,80.65358020571685,
sub-r009s020,117.9703352542494,
sub-r009s021,52.04805471869242,
sub-r009s022,15.0996688705415,
sub-r009s024,33.95585369269929,
sub-r009s025,60.94259594077036,
sub-r009s026,130.8816259067712,
sub-r009s027,79.328431221095,
sub-r009s028,85.33463540673272,
sub-r009s029,68.18357573492314,
sub-r009s030,92.33092656309694,
sub-r009s031,64.47480127925948,
sub-r009s032,36.959437225152655,
sub-r009s034,57.810033731178535,
sub-r009s035,79.75587752636166,
sub-r009s036,76.0723339986358,
sub-r009s037,56.753854494650845,
sub-r009s038,69.89992846920518,
sub-r009s039,70.66823897621902,
sub-r009s040,77.42092740338364,
sub-r009s041,101.14346246792226,
sub-r009s043,47.47630988187688,
sub-r009s044,31.20897306865447,
sub-r009s045,62.13694553162394,
sub-r009s046,39.57271787481876,
sub-r009s048,52.32590180780452,
sub-r009s049,48.518037882832814,
sub-r009s050,64.25729530566937,
sub-r009s051,42.16633728461603,
sub-r009s052,12.083045973594572,
sub-r009s053,61.40846847137616,
sub-r009s054,97.16480844420988,
sub-r009s055,40.80441152620633,
sub-r009s056,72.93833011524188,
sub-r009s057,47.391982444291145,
sub-r009s058,60.315835400000886,
sub-r009s060,56.124860801609124,
