case,hd95_mm,note
sub-r024s019,8.0,
sub-r024s021,84.77027781009096,
sub-r027s001,3.0,
sub-r027s006,59.53990258641679,
sub-r027s009,4.69041575982343,
sub-r027s013,23.727621035409346,
sub-r027s015,35.90264614203248,
sub-r027s017,40.24922359499622,
sub-r027s023,5.916079783099616,
sub-r027s031,5.0990195135927845,
sub-r027s032,36.742346141747674,
sub-r027s035,8.306623862918075,
sub-r027s041,28.879058156387302,
sub-r027s042,24.43358344574123,
sub-r027s047,12.0,
sub-r027s048,9.273618495495704,
sub-r027s050,31.160872901765767,
sub-r027s052,50.299105359837164,
sub-r028s002,19.209372712298546,
sub-r028s004,61.22907805936653,
sub-r028s005,51.19570294468082,
sub-r028s007,21.0,
sub-r028s008,12.68857754044952,
sub-r028s009,85.0881895447306,
sub-r028s011,76.89603370785778,
sub-r028s012,57.99137866959192,
sub-r028s013,39.61060464067672,
sub-r028s014,99.06563480844405,
sub-r028s017,14.142135623730951,
sub-r028s020,28.337254630609507,
sub-r028s026,55.78530272392541,
sub-r029s003,8.48528137423857,
sub-r029s004,6.0,
sub-r029s007,47.10626285325551,
sub-r029s009,64.7533782902483,
sub-r029s010,54.817880294662984,
sub-r031s001,8.18535277187245,
sub-r031s002,34.07345007480164,
sub-r031s003,6.082762530298219,
sub-r031s004,39.408120990476064,
sub-r031s005,30.083217912982647,
sub-r031s006,13.92838827718412,
sub-r031s007,9.055385138137417,
sub-r031s008,36.61966684720111,
sub-r031s009,12.328828005937952,
sub-r031s010,46.62617290749907,
sub-r031s011,43.02324952859791,
sub-r031s012,11.0,
sub-r031s013,6.4031242374328485,
sub-r031s014,53.094255809833136,
sub-r031s015,39.16631205513228,
sub-r031s016,37.22902093797257,
sub-r031s017,46.281745861624536,
sub-r031s018,3.605551275463989,
sub-r031s019,25.317977802344327,
sub-r031s020,57.436921923097515,
sub-r031s021,21.540659228538015,
sub-r031s022,4.358898943540674,
sub-r031s023,53.52569476429054,
sub-r031s024,8.717797887081348,
sub-r031s025,36.124783736376884,
sub-r031s026,47.644516998286385,
sub-r031s027,45.28796749689701,
sub-r031s028,8.06225774829855,
sub-r031s029,43.46262762420146,
sub-r031s030,6.928203230275509,
sub-r031s031,18.24828759089466,
sub-r031s032,53.075418038862395,
sub-r031s033,71.4142842854285,
sub-r031s034,7.0,
sub-r031s035,17.291616465790582,
sub-r031s036,45.28796749689701,
sub-r031s037,10.04987562112089,
sub-r034s003,19.4164878389476,
sub-r034s006,58.29236656715869,
sub-r034s007,4.0,
sub-r034s008,35.185224171518364,
sub-r034s009,31.016124838541646,
sub-r034s010,49.416596402423345,
sub-r034s011,44.24929377967517,
sub-r034s012,80.46738469715541,
sub-r034s013,4.242640687119285,
sub-r034s014,51.62363799656123,
