case,hd95_mm,note
sub-r009s123,85.07055894961546,
sub-r009s124,50.20956084253277,
sub-r009s125,67.83804242458652,
sub-r009s126,33.54101966249684,
sub-r010s001,70.3420215802759,
sub-r010s002,33.1058907144937,
sub-r010s003,5.916079783099616,
sub-r010s004,94.35041070392857,
sub-r010s005,37.603191353926334,
sub-r010s006,49.80963762164909,
sub-r010s007,40.50925820105819,
sub-r010s008,17.204650534085253,
sub-r010s009,33.18132004607411,
sub-r010s010,11.575836902790225,
sub-r010s011,5.477225575051661,
sub-r010s012,86.27282306729043,
sub-r010s013,10.0,
sub-r010s014,27.09243436828813,
sub-r010s016,8.602325267042627,
sub-r010s018,40.3732584763727,
sub-r010s019,44.58699361921591,
sub-r010s021,78.61933604400383,
sub-r010s022,46.9041575982343,
sub-r010s023,75.45859791965393,
sub-r010s024,2.0,
sub-r010s026,1.4142135623730951,
sub-r010s027,12.083045973594572,
sub-r010s028,7.3484692283495345,
sub-r010s029,59.447455790807396,
sub-r010s032,52.81098370604357,
sub-r011s001,39.370039370059054,
sub-r011s002,46.561786907291264,
sub-r011s003,94.51454914456292,
sub-r011s008,7.280109889280518,
sub-r011s010,4.0,
sub-r011s011,48.02082881417188,
sub-r011s012,37.589892258425,
sub-r011s013,27.09243436828813,
sub-r011s014,2.449489742783178,
sub-r011s015,5.744562646538029,
sub-r011s016,35.45419580247167,
sub-r011s017,42.81354925721529,
sub-r011s018,33.166247903554,
sub-r011s019,19.05255888325765,
sub-r011s020,38.3275357934736,
sub-r011s021,63.03967004989794,
sub-r011s022,2.23606797749979,
sub-r011s023,34.10278580995987,
sub-r011s024,23.15167380558045,
sub-r011s025,70.71774883294857,
sub-r011s026,20.639767440550294,
sub-r011s027,61.741396161732524,
sub-r011s028,10.04987562112089,
sub-r011s029,5.0,
sub-r011s030,35.369478367654786,
sub-r011s031,90.12768719988325,
sub-r011s032,11.357816691600547,
sub-r011s033,59.16079783099616,
sub-r011s034,5.744562646538029,
sub-r014s002,75.29276193632427,
sub-r014s004,96.96906723280368,
sub-r014s008,51.58488150611572,
sub-r014s010,21.213203435596427,
sub-r014s015,74.73285756613352,
sub-r015s001,7.874007874011811,
sub-r015s006,21.93171219946131,
sub-r015s008,20.42057785666214,
sub-r015s009,20.024984394500787,
